,page,product,link
597,30,"Last sold on
      31/01/202557 Reservoir Road, Sawyers Bay31550m2$600,000(last sale price)",https://www.realestate.co.nz/property/57-reservoir-road-sawyers-bay-dunedin-city-otago/1c36qn5q
598,30,"Last sold on
      31/01/2025311 Tomahawk Road, Ocean Grove421872m2$511,000(last sale price)",https://www.realestate.co.nz/property/311-tomahawk-road-ocean-grove-dunedin-city-otago/d26v0n6r
599,30,"Last sold on
      30/01/202552 Forfar Street, Mosgiel21517m2$630,000(last sale price)",https://www.realestate.co.nz/property/52-forfar-street-mosgiel-dunedin-city-otago/dkxg75js
600,31,"Last sold on
      30/01/202552 Forfar Street, Mosgiel21517m2$630,000(last sale price)",https://www.realestate.co.nz/property/52-forfar-street-mosgiel-dunedin-city-otago/dkxg75js
601,31,"Last sold on
      30/01/202522 Rona Street, Saint Kilda41425m2$610,000(last sale price)",https://www.realestate.co.nz/property/22-rona-street-saint-kilda-dunedin-city-otago/clsz5c4r
602,31,"Last sold on
      30/01/202516 Chamberlain Street, Maori Hill312464m2$615,000(last sale price)",https://www.realestate.co.nz/property/16-chamberlain-street-maori-hill-dunedin-city-otago/bc2glddr
603,31,"Last sold on
      30/01/202522 Delphic Street, Sawyers Bay31809m2$619,000(last sale price)",https://www.realestate.co.nz/property/22-delphic-street-sawyers-bay-dunedin-city-otago/y3w87t5q
604,31,"Last sold on
      29/01/202548 Murray Street, Caversham321012m2$865,000(last sale price)",https://www.realestate.co.nz/property/48-murray-street-caversham-dunedin-city-otago/2gldx3zr
605,31,"Last sold on
      29/01/20253A Laing Street, Mosgiel21349m2$640,000(last sale price)",https://www.realestate.co.nz/property/3a-laing-street-mosgiel-dunedin-city-otago/qpv6rjls
606,31,"Last sold on
      29/01/20258 Franks Place, Outram1023m2$300,000(last sale price)",https://www.realestate.co.nz/property/8-franks-place-outram-dunedin-city-otago/H7y4k6rZk
607,31,"Last sold on
      29/01/2025156 South Road, Caversham52405m2$570,000(last sale price)",https://www.realestate.co.nz/property/156-south-road-caversham-dunedin-city-otago/bhf5p1xr
608,31,"Last sold on
      29/01/202520 Elgin Road, Mornington31709m2$620,000(last sale price)",https://www.realestate.co.nz/property/20-elgin-road-mornington-dunedin-city-otago/55lfn8kr
609,31,"Last sold on
      29/01/20259 Holyhead Street, Outram421212m2$785,000(last sale price)",https://www.realestate.co.nz/property/9-holyhead-street-outram-dunedin-city-otago/6f6f6fhs
610,31,"Last sold on
      29/01/202540 Tyne Street, Mosgiel52556m2$745,000(last sale price)",https://www.realestate.co.nz/property/40-tyne-street-mosgiel-dunedin-city-otago/z8vryfks
611,31,"Last sold on
      29/01/20256 Franks Place, Outram1190m2$327,000(last sale price)",https://www.realestate.co.nz/property/6-franks-place-outram-dunedin-city-otago/X3qj8spZk
612,31,"Last sold on
      29/01/202511A Lochend Street, Musselburgh21769m2$536,000(last sale price)",https://www.realestate.co.nz/property/11a-lochend-street-musselburgh-dunedin-city-otago/w87t0swr
613,31,"Last sold on
      29/01/202577 Goodall Street, Mosgiel31637m2$580,000(last sale price)",https://www.realestate.co.nz/property/77-goodall-street-mosgiel-dunedin-city-otago/q80z4hks
614,31,"Last sold on
      28/01/2025466 Hillside Road, Caversham31387m2$280,000(last sale price)",https://www.realestate.co.nz/property/466-hillside-road-caversham-dunedin-city-otago/dyzjl40r
615,31,"Last sold on
      28/01/2025271 Macandrew Road, Forbury31491m2$590,000(last sale price)",https://www.realestate.co.nz/property/271-macandrew-road-forbury-dunedin-city-otago/n6jpmc3r
616,31,"Last sold on
      28/01/202524 Beresford Street, Kaikorai31715m2$585,000(last sale price)",https://www.realestate.co.nz/property/24-beresford-street-kaikorai-dunedin-city-otago/5lfn88dr
617,31,"Last sold on
      28/01/202519B London Street, Dunedin Central21$435,000(last sale price)",https://www.realestate.co.nz/property/19b-london-street-dunedin-central-dunedin-city-otago/1l2fqwqr
618,31,"Last sold on
      28/01/202517 Glenbrook Drive, Mosgiel421177m2$985,000(last sale price)",https://www.realestate.co.nz/property/17-glenbrook-drive-mosgiel-dunedin-city-otago/prqlc1ms
619,31,"Last sold on
      28/01/20257 Huntly Road, Outram42838m2$1,055,000(last sale price)",https://www.realestate.co.nz/property/7-huntly-road-outram-dunedin-city-otago/2sxfcphs
620,32,"Last sold on
      28/01/20257 Victoria Street, Mosgiel31918m2$761,000(last sale price)",https://www.realestate.co.nz/property/7-victoria-street-mosgiel-dunedin-city-otago/yjqhwvls
621,32,"Last sold on
      27/01/20258B Ayr Street, Mosgiel211012m2$355,000(last sale price)",https://www.realestate.co.nz/property/8b-ayr-street-mosgiel-dunedin-city-otago/tpg4p5ls
622,32,"Last sold on
      27/01/20258 Finch Street, Saint Leonards21974m2$448,000(last sale price)",https://www.realestate.co.nz/property/8-finch-street-saint-leonards-dunedin-city-otago/237gt75q
623,32,"Last sold on
      27/01/20255 Belgrave Crescent, Kaikorai41372m2$1,060,000(last sale price)",https://www.realestate.co.nz/property/5-belgrave-crescent-kaikorai-dunedin-city-otago/jnw6m5gr
624,32,"Last sold on
      27/01/2025110 Main Road, Fairfield31809m2$645,000(last sale price)",https://www.realestate.co.nz/property/110-main-road-fairfield-dunedin-city-otago/vzxn6jds
625,32,"Last sold on
      27/01/2025318 Main South Road, Green Island411287m2$400,000(last sale price)",https://www.realestate.co.nz/property/318-main-south-road-green-island-dunedin-city-otago/9c2b7pbs
626,32,"Last sold on
      27/01/20257 Ryan Street, Portobello111295m2$450,000(last sale price)",https://www.realestate.co.nz/property/7-ryan-street-portobello-dunedin-city-otago/xznyt96r
627,32,"Last sold on
      27/01/202511 Brook Street, North Dunedin41193m2$650,000(last sale price)",https://www.realestate.co.nz/property/11-brook-street-north-dunedin-dunedin-city-otago/lx6ht3rr
628,32,"Last sold on
      26/01/20252 Forth Street, Mosgiel42738m2$650,000(last sale price)",https://www.realestate.co.nz/property/2-forth-street-mosgiel-dunedin-city-otago/hzbmsvjs
629,32,"Last sold on
      26/01/202510 Fifield Street, Roslyn32506m2$1,340,000(last sale price)",https://www.realestate.co.nz/property/10-fifield-street-roslyn-dunedin-city-otago/dyv5w0fr
630,32,"Last sold on
      26/01/202517 Brownville Crescent, Maori Hill1637m2$821,000(last sale price)",https://www.realestate.co.nz/property/17-brownville-crescent-maori-hill-dunedin-city-otago/ftc427cr
631,32,"Last sold on
      26/01/202579 North Road, North East Valley22215m2$619,000(last sale price)",https://www.realestate.co.nz/property/79-north-road-north-east-valley-dunedin-city-otago/pypypy9q
632,32,"Last sold on
      24/01/202512 Walter Street, The Glen41401m2$585,000(last sale price)",https://www.realestate.co.nz/property/12-walter-street-the-glen-dunedin-city-otago/dp84bvlr
633,32,"Last sold on
      24/01/202521 Inverary Street, Waikouaiti212024m2$351,000(last sale price)",https://www.realestate.co.nz/property/21-inverary-street-waikouaiti-dunedin-city-otago/38bb6y3q
634,32,"Last sold on
      24/01/20251 Erica Crescent, Mosgiel421398m2$1,245,000(last sale price)",https://www.realestate.co.nz/property/1-erica-crescent-mosgiel-dunedin-city-otago/4jybr4rfk
635,32,"Last sold on
      24/01/202552 Forth Street, Mosgiel31361m2$550,000(last sale price)",https://www.realestate.co.nz/property/52-forth-street-mosgiel-dunedin-city-otago/y08qd8js
636,32,"Last sold on
      24/01/20251 Jaffray Drive, East Taieri42868m2$900,000(last sale price)",https://www.realestate.co.nz/property/1-jaffray-drive-east-taieri-dunedin-city-otago/7wrt2jms
637,32,"Last sold on
      24/01/202512 Moodie Street, Shiel Hill52633m2$765,000(last sale price)",https://www.realestate.co.nz/property/12-moodie-street-shiel-hill-dunedin-city-otago/vfmdsrtr
638,32,"Last sold on
      24/01/20259 Balfour Street, North East Valley32463m2$955,000(last sale price)",https://www.realestate.co.nz/property/9-balfour-street-north-east-valley-dunedin-city-otago/hLYsdB5bl
639,32,"Last sold on
      24/01/20257A Berwick Street, Mosgiel21437m2$700,000(last sale price)",https://www.realestate.co.nz/property/7a-berwick-street-mosgiel-dunedin-city-otago/6f6f6fms
640,33,"Last sold on
      24/01/20259A Rothesay Street, Waikouaiti2024m2$50,000(last sale price)",https://www.realestate.co.nz/property/9a-rothesay-street-waikouaiti-dunedin-city-otago/8s486y3q
641,33,"Last sold on
      24/01/2025127 Oakwood Avenue, Balaclava31425m2$591,000(last sale price)",https://www.realestate.co.nz/property/127-oakwood-avenue-balaclava-dunedin-city-otago/7bgknrmr
642,33,"Last sold on
      24/01/20255 Waikana Street, Broad Bay11834m2$455,000(last sale price)",https://www.realestate.co.nz/property/5-waikana-street-broad-bay-dunedin-city-otago/zt2CbqNXk
643,33,"Last sold on
      24/01/202522 Beaumaris Street, Outram41993m2$770,000(last sale price)",https://www.realestate.co.nz/property/22-beaumaris-street-outram-dunedin-city-otago/j4fg5khs
644,33,"Last sold on
      24/01/202510 Tay Street, Mosgiel42850m2$745,000(last sale price)",https://www.realestate.co.nz/property/10-tay-street-mosgiel-dunedin-city-otago/8vryf7js
645,33,"Last sold on
      24/01/202528 Stephen Street, Halfway Bush43508m2$631,000(last sale price)",https://www.realestate.co.nz/property/28-stephen-street-halfway-bush-dunedin-city-otago/zv1jbfcr
646,33,"Last sold on
      24/01/202587 Norwood Street, Normanby41860m2$720,000(last sale price)",https://www.realestate.co.nz/property/87-norwood-street-normanby-dunedin-city-otago/3cvhcf7q
647,33,"Last sold on
      23/01/2025467 Taieri Road, Halfway Bush41883m2$645,000(last sale price)",https://www.realestate.co.nz/property/467-taieri-road-halfway-bush-dunedin-city-otago/5jtz10hr
648,33,"Last sold on
      23/01/202550B Forfar Street, Mosgiel21328m2$500,000(last sale price)",https://www.realestate.co.nz/property/50b-forfar-street-mosgiel-dunedin-city-otago/k1pkmwjs
649,33,"Last sold on
      23/01/20256 Lomond Place, Mosgiel311040m2$670,000(last sale price)",https://www.realestate.co.nz/property/6-lomond-place-mosgiel-dunedin-city-otago/khjnw6hs
650,33,"Last sold on
      23/01/202522 Braemar Street, Mosgiel41607m2$620,000(last sale price)",https://www.realestate.co.nz/property/22-braemar-street-mosgiel-dunedin-city-otago/ghxqykks
651,33,"Last sold on
      23/01/202515 Oakland Street, Andersons Bay31575m2$582,500(last sale price)",https://www.realestate.co.nz/property/15-oakland-street-andersons-bay-dunedin-city-otago/w34zm2vr
652,33,"Last sold on
      23/01/202510 Rodeo Place, Outram321824m2$2,350,000(last sale price)",https://www.realestate.co.nz/property/10-rodeo-place-outram-dunedin-city-otago/M9TqcJ0Xk
653,33,"Last sold on
      23/01/202510 Allenby Avenue, Liberton31613m2$430,000(last sale price)",https://www.realestate.co.nz/property/10-allenby-avenue-liberton-dunedin-city-otago/7l5xw19q
654,33,"Last sold on
      23/01/202515 Murray Street, Caversham1372m2$420,000(last sale price)",https://www.realestate.co.nz/property/15-murray-street-caversham-dunedin-city-otago/y5hyg3yr
655,33,"Last sold on
      22/01/20251A Corrie Street, Dunedin Central31$450,000(last sale price)",https://www.realestate.co.nz/property/1a-corrie-street-dunedin-central-dunedin-city-otago/q3ss2nrr
656,33,"Last sold on
      22/01/202526 Bennett Road, Ocean View938m2$513,200(last sale price)",https://www.realestate.co.nz/property/26-bennett-road-ocean-view-dunedin-city-otago/q09lx6fs
